,0
GCF_000007545:GEGEGB_03381,3209
GCF_000007545:GEGEGB_03382,3210
GCF_000007545:GEGEGB_03383,3211
GCF_000007545:GEGEGB_03384,3212
GCF_000007545:GEGEGB_03385,3213
GCF_000007545:GEGEGB_03386,3214
GCF_000007545:GEGEGB_03387,3215
GCF_000007545:GEGEGB_03388,3216
GCF_000007545:GEGEGB_03389,3217
GCF_000007545:GEGEGB_03390,3218
GCF_000007545:GEGEGB_03391,3219
GCF_000007545:GEGEGB_03392,3220
GCF_000007545:GEGEGB_03393,3221
GCF_000007545:GEGEGB_03394,3222
GCF_000007545:GEGEGB_03395,3223
GCF_000007545:GEGEGB_03396,3224
GCF_000007545:GEGEGB_03397,3225
GCF_000007545:GEGEGB_03398,3226
GCF_000007545:GEGEGB_03399,3227
GCF_000007545:GEGEGB_03400,3228
GCF_000007545:GEGEGB_03401,3229
GCF_000007545:GEGEGB_03402,3230
GCF_000007545:GEGEGB_03403,3231
GCF_000007545:GEGEGB_03404,3232
GCF_000007545:GEGEGB_03405,3233
GCF_000007545:GEGEGB_03406,3234
GCF_000007545:GEGEGB_03407,3235
GCF_000007545:GEGEGB_03408,3236
GCF_000007545:GEGEGB_03409,3237
GCF_000007545:GEGEGB_03410,3238
GCF_000007545:GEGEGB_03412,3239
GCF_000007545:GEGEGB_03413,3240
GCF_000007545:GEGEGB_03414,3241
GCF_000007545:GEGEGB_03415,3242
GCF_000007545:GEGEGB_03416,3243
GCF_000007545:GEGEGB_03417,3244
GCF_000007545:GEGEGB_03418,3245
GCF_000007545:GEGEGB_03419,3246
GCF_000007545:GEGEGB_03420,3247
GCF_000007545:GEGEGB_03421,3248
GCF_000007545:GEGEGB_03422,3249
GCF_000007545:GEGEGB_03423,3250
GCF_000007545:GEGEGB_03424,3251
GCF_000007545:GEGEGB_03425,3252
GCF_000007545:GEGEGB_03426,3253
GCF_000007545:GEGEGB_03427,3254
GCF_000007545:GEGEGB_03428,3255
GCF_000007545:GEGEGB_03429,3256
GCF_000007545:GEGEGB_03430,3257
GCF_000007545:GEGEGB_03431,3258
GCF_000007545:GEGEGB_03432,3259
GCF_000007545:GEGEGB_03433,3260
GCF_000007545:GEGEGB_03434,3261
GCF_000007545:GEGEGB_03435,3262
GCF_000007545:GEGEGB_03436,3263
GCF_000007545:GEGEGB_03437,3264
GCF_000007545:GEGEGB_03438,3265
GCF_000007545:GEGEGB_03439,3266
GCF_000007545:GEGEGB_03440,3267
GCF_000007545:GEGEGB_03441,3268
GCF_000007545:GEGEGB_03442,3269
GCF_000007545:GEGEGB_03443,3270
GCF_000007545:GEGEGB_03444,3271
GCF_000007545:GEGEGB_03445,3272
GCF_000007545:GEGEGB_03446,3273
GCF_000007545:GEGEGB_03447,3274
GCF_000007545:GEGEGB_03448,3275
GCF_000007545:GEGEGB_03449,3276
GCF_000007545:GEGEGB_03450,3277
GCF_000007545:GEGEGB_03451,3278
GCF_000007545:GEGEGB_03452,3279
GCF_000007545:GEGEGB_03453,3280
GCF_000007545:GEGEGB_03454,3281
GCF_000007545:GEGEGB_03455,3282
GCF_000007545:GEGEGB_03456,3283
GCF_000007545:GEGEGB_03457,3284
GCF_000007545:GEGEGB_03458,3285
GCF_000007545:GEGEGB_03459,3286
GCF_000007545:GEGEGB_03460,3287
GCF_000007545:GEGEGB_03461,3288
GCF_000007545:GEGEGB_03462,3289
GCF_000007545:GEGEGB_03463,3290
GCF_000007545:GEGEGB_03464,3291
GCF_000007545:GEGEGB_03465,3292
GCF_000007545:GEGEGB_03466,3293
GCF_000007545:GEGEGB_03467,3294
GCF_000007545:GEGEGB_03468,3295
GCF_000007545:GEGEGB_03469,3296
GCF_000007545:GEGEGB_03470,3297
GCF_000007545:GEGEGB_03471,3298
GCF_000007545:GEGEGB_03472,3299
GCF_000007545:GEGEGB_03473,3300
GCF_000007545:GEGEGB_03474,3301
GCF_000007545:GEGEGB_03475,3302
GCF_000007545:GEGEGB_03476,3303
GCF_000007545:GEGEGB_03477,3304
GCF_000007545:GEGEGB_03486,3305
GCF_000007545:GEGEGB_03487,3306
GCF_000007545:GEGEGB_03488,3307
GCF_000007545:GEGEGB_03489,3308
GCF_000007545:GEGEGB_03490,3309
GCF_000007545:GEGEGB_03491,3310
GCF_000007545:GEGEGB_03492,3311
GCF_000007545:GEGEGB_03493,3312
GCF_000007545:GEGEGB_03494,3313
GCF_000007545:GEGEGB_03495,3314
GCF_000007545:GEGEGB_03496,3315
GCF_000007545:GEGEGB_03497,3316
GCF_000007545:GEGEGB_03498,3317
GCF_000007545:GEGEGB_03499,3318
GCF_000007545:GEGEGB_03500,3319
GCF_000007545:GEGEGB_03502,3320
GCF_000007545:GEGEGB_03503,3321
GCF_000007545:GEGEGB_03504,3322
GCF_000007545:GEGEGB_03505,3323
GCF_000007545:GEGEGB_03506,3324
GCF_000007545:GEGEGB_03507,3325
GCF_000007545:GEGEGB_03508,3326
GCF_000007545:GEGEGB_03509,3327
GCF_000007545:GEGEGB_03510,3328
GCF_000007545:GEGEGB_03511,3329
GCF_000007545:GEGEGB_03512,3330
GCF_000007545:GEGEGB_03513,3331
GCF_000007545:GEGEGB_03514,3332
GCF_000007545:GEGEGB_03515,3333
GCF_000007545:GEGEGB_03516,3334
GCF_000007545:GEGEGB_03517,3335
GCF_000007545:GEGEGB_03518,3336
GCF_000007545:GEGEGB_03519,3337
GCF_000007545:GEGEGB_03520,3338
GCF_000007545:GEGEGB_03521,3339
GCF_000007545:GEGEGB_03522,3340
GCF_000007545:GEGEGB_03523,3341
GCF_000007545:GEGEGB_03524,3342
GCF_000007545:GEGEGB_03525,3343
GCF_000007545:GEGEGB_03526,3344
GCF_000007545:GEGEGB_03527,3345
GCF_000007545:GEGEGB_03528,3346
GCF_000007545:GEGEGB_03529,3347
GCF_000007545:GEGEGB_03530,3348
GCF_000007545:GEGEGB_03531,3349
GCF_000007545:GEGEGB_03532,3350
GCF_000007545:GEGEGB_03533,3351
GCF_000007545:GEGEGB_03534,3352
GCF_000007545:GEGEGB_03535,3353
GCF_000007545:GEGEGB_03536,3354
GCF_000007545:GEGEGB_03537,3355
GCF_000007545:GEGEGB_03538,3356
GCF_000007545:GEGEGB_03545,3357
GCF_000007545:GEGEGB_03546,3358
GCF_000007545:GEGEGB_03547,3359
GCF_000007545:GEGEGB_03548,3360
GCF_000007545:GEGEGB_03549,3361
GCF_000007545:GEGEGB_03550,3362
GCF_000007545:GEGEGB_03551,3363
GCF_000007545:GEGEGB_03552,3364
GCF_000007545:GEGEGB_03553,3365
GCF_000007545:GEGEGB_03554,3366
GCF_000007545:GEGEGB_03555,3367
GCF_000007545:GEGEGB_03556,3368
GCF_000007545:GEGEGB_03557,3369
GCF_000007545:GEGEGB_03558,3370
GCF_000007545:GEGEGB_03559,3371
GCF_000007545:GEGEGB_03560,3372
GCF_000007545:GEGEGB_03561,3373
GCF_000007545:GEGEGB_03562,3374
GCF_000007545:GEGEGB_03563,3375
GCF_000007545:GEGEGB_03564,3376
GCF_000007545:GEGEGB_03565,3377
GCF_000007545:GEGEGB_03566,3378
GCF_000007545:GEGEGB_03567,3379
GCF_000007545:GEGEGB_03568,3380
GCF_000007545:GEGEGB_03569,3381
GCF_000007545:GEGEGB_03570,3382
GCF_000007545:GEGEGB_03571,3383
GCF_000007545:GEGEGB_03572,3384
GCF_000007545:GEGEGB_03573,3385
GCF_000007545:GEGEGB_03574,3386
GCF_000007545:GEGEGB_03575,3387
GCF_000007545:GEGEGB_03576,3388
GCF_000007545:GEGEGB_03577,3389
GCF_000007545:GEGEGB_03578,3390
GCF_000007545:GEGEGB_03579,3391
GCF_000007545:GEGEGB_03580,3392
GCF_000007545:GEGEGB_03581,3393
GCF_000007545:GEGEGB_03582,3394
GCF_000007545:GEGEGB_03583,3395
GCF_000007545:GEGEGB_03584,3396
GCF_000007545:GEGEGB_03585,3397
GCF_000007545:GEGEGB_03586,3398
GCF_000007545:GEGEGB_03587,3399
GCF_000007545:GEGEGB_03588,3400
GCF_000007545:GEGEGB_03589,3401
GCF_000007545:GEGEGB_03590,3402
GCF_000007545:GEGEGB_03591,3403
GCF_000007545:GEGEGB_03592,3404
GCF_000007545:GEGEGB_03593,3405
GCF_000007545:GEGEGB_03594,3406
GCF_000007545:GEGEGB_03595,3407
GCF_000007545:GEGEGB_03596,3408
GCF_000007545:GEGEGB_03597,3409
GCF_000007545:GEGEGB_03598,3410
GCF_000007545:GEGEGB_03599,3411
GCF_000007545:GEGEGB_03600,3412
GCF_000007545:GEGEGB_03601,3413
GCF_000007545:GEGEGB_03602,3414
GCF_000007545:GEGEGB_03603,3415
GCF_000007545:GEGEGB_03604,3416
GCF_000007545:GEGEGB_03605,3417
GCF_000007545:GEGEGB_03606,3418
GCF_000007545:GEGEGB_03607,3419
GCF_000007545:GEGEGB_03608,3420
GCF_000007545:GEGEGB_03609,3421
GCF_000007545:GEGEGB_03610,3422
GCF_000007545:GEGEGB_03611,3423
GCF_000007545:GEGEGB_03612,3424
GCF_000007545:GEGEGB_03613,3425
GCF_000007545:GEGEGB_03614,3426
GCF_000007545:GEGEGB_03615,3427
GCF_000007545:GEGEGB_03616,3428
GCF_000007545:GEGEGB_03617,3429
GCF_000007545:GEGEGB_03618,3430
GCF_000007545:GEGEGB_03619,3431
GCF_000007545:GEGEGB_03620,3432
GCF_000007545:GEGEGB_03621,3433
GCF_000007545:GEGEGB_03623,3434
GCF_000007545:GEGEGB_03624,3435
GCF_000007545:GEGEGB_03625,3436
GCF_000007545:GEGEGB_03633,3437
GCF_000007545:GEGEGB_03634,3438
GCF_000007545:GEGEGB_03635,3439
GCF_000007545:GEGEGB_03636,3440
GCF_000007545:GEGEGB_03637,3441
GCF_000007545:GEGEGB_03638,3442
GCF_000007545:GEGEGB_03639,3443
GCF_000007545:GEGEGB_03640,3444
GCF_000007545:GEGEGB_03641,3445
GCF_000007545:GEGEGB_03642,3446
GCF_000007545:GEGEGB_03643,3447
GCF_000007545:GEGEGB_03644,3448
GCF_000007545:GEGEGB_03645,3449
GCF_000007545:GEGEGB_03646,3450
GCF_000007545:GEGEGB_03647,3451
GCF_000007545:GEGEGB_03648,3452
GCF_000007545:GEGEGB_03649,3453
GCF_000007545:GEGEGB_03650,3454
GCF_000007545:GEGEGB_03651,3455
GCF_000007545:GEGEGB_03652,3456
GCF_000007545:GEGEGB_03653,3457
GCF_000007545:GEGEGB_03654,3458
GCF_000007545:GEGEGB_03656,3459
GCF_000007545:GEGEGB_03657,3460
GCF_000007545:GEGEGB_03658,3461
GCF_000007545:GEGEGB_03659,3462
GCF_000007545:GEGEGB_03660,3463
GCF_000007545:GEGEGB_03661,3464
GCF_000007545:GEGEGB_03662,3465
GCF_000007545:GEGEGB_03667,3466
GCF_000007545:GEGEGB_03668,3467
GCF_000007545:GEGEGB_03669,3468
GCF_000007545:GEGEGB_03676,3469
GCF_000007545:GEGEGB_03677,3470
GCF_000007545:GEGEGB_03678,3471
GCF_000007545:GEGEGB_03679,3472
GCF_000007545:GEGEGB_03680,3473
GCF_000007545:GEGEGB_03681,3474
GCF_000007545:GEGEGB_03682,3475
GCF_000007545:GEGEGB_03684,3476
GCF_000007545:GEGEGB_03685,3477
GCF_000007545:GEGEGB_03686,3478
GCF_000007545:GEGEGB_03687,3479
GCF_000007545:GEGEGB_03688,3480
GCF_000007545:GEGEGB_03689,3481
GCF_000007545:GEGEGB_03690,3482
GCF_000007545:GEGEGB_03691,3483
GCF_000007545:GEGEGB_03692,3484
GCF_000007545:GEGEGB_03693,3485
GCF_000007545:GEGEGB_03694,3486
GCF_000007545:GEGEGB_03695,3487
GCF_000007545:GEGEGB_03696,3488
GCF_000007545:GEGEGB_03697,3489
GCF_000007545:GEGEGB_03698,3490
GCF_000007545:GEGEGB_03699,3491
GCF_000007545:GEGEGB_03700,3492
GCF_000007545:GEGEGB_03701,3493
GCF_000007545:GEGEGB_03702,3494
GCF_000007545:GEGEGB_03703,3495
GCF_000007545:GEGEGB_03704,3496
GCF_000007545:GEGEGB_03705,3497
GCF_000007545:GEGEGB_03706,3498
GCF_000007545:GEGEGB_03708,3499
GCF_000007545:GEGEGB_03709,3500
GCF_000007545:GEGEGB_03710,3501
GCF_000007545:GEGEGB_03711,3502
GCF_000007545:GEGEGB_03712,3503
GCF_000007545:GEGEGB_03713,3504
GCF_000007545:GEGEGB_03714,3505
GCF_000007545:GEGEGB_03715,3506
GCF_000007545:GEGEGB_03716,3507
GCF_000007545:GEGEGB_03717,3508
GCF_000007545:GEGEGB_03718,3509
GCF_000007545:GEGEGB_03719,3510
GCF_000007545:GEGEGB_03720,3511
GCF_000007545:GEGEGB_03721,3512
GCF_000007545:GEGEGB_03722,3513
GCF_000007545:GEGEGB_03723,3514
GCF_000007545:GEGEGB_03724,3515
GCF_000007545:GEGEGB_03725,3516
GCF_000007545:GEGEGB_03726,3517
GCF_000007545:GEGEGB_03727,3518
GCF_000007545:GEGEGB_03728,3519
GCF_000007545:GEGEGB_03729,3520
GCF_000007545:GEGEGB_03730,3521
GCF_000007545:GEGEGB_03731,3522
GCF_000007545:GEGEGB_03732,3523
GCF_000007545:GEGEGB_03733,3524
GCF_000007545:GEGEGB_03734,3525
GCF_000007545:GEGEGB_03735,3526
GCF_000007545:GEGEGB_03736,3527
GCF_000007545:GEGEGB_03737,3528
GCF_000007545:GEGEGB_03738,3529
GCF_000007545:GEGEGB_03739,3530
GCF_000007545:GEGEGB_03740,3531
GCF_000007545:GEGEGB_03741,3532
GCF_000007545:GEGEGB_03742,3533
GCF_000007545:GEGEGB_03743,3534
GCF_000007545:GEGEGB_03744,3535
GCF_000007545:GEGEGB_03745,3536
GCF_000007545:GEGEGB_03746,3537
GCF_000007545:GEGEGB_03747,3538
GCF_000007545:GEGEGB_03748,3539
GCF_000007545:GEGEGB_03749,3540
GCF_000007545:GEGEGB_03750,3541
GCF_000007545:GEGEGB_03751,3542
GCF_000007545:GEGEGB_03752,3543
GCF_000007545:GEGEGB_03753,3544
GCF_000007545:GEGEGB_03754,3545
GCF_000007545:GEGEGB_03755,3546
GCF_000007545:GEGEGB_03756,3547
GCF_000007545:GEGEGB_03757,3548
GCF_000007545:GEGEGB_03758,3549
GCF_000007545:GEGEGB_03759,3550
GCF_000007545:GEGEGB_03760,3551
GCF_000007545:GEGEGB_03761,3552
GCF_000007545:GEGEGB_03762,3553
GCF_000007545:GEGEGB_03763,3554
GCF_000007545:GEGEGB_03764,3555
GCF_000007545:GEGEGB_03765,3556
GCF_000007545:GEGEGB_03766,3557
GCF_000007545:GEGEGB_03768,3558
GCF_000007545:GEGEGB_03769,3559
GCF_000007545:GEGEGB_03770,3560
GCF_000007545:GEGEGB_03771,3561
GCF_000007545:GEGEGB_03772,3562
GCF_000007545:GEGEGB_03773,3563
GCF_000007545:GEGEGB_03774,3564
GCF_000007545:GEGEGB_03775,3565
GCF_000007545:GEGEGB_03776,3566
GCF_000007545:GEGEGB_03777,3567
GCF_000007545:GEGEGB_03778,3568
GCF_000007545:GEGEGB_03779,3569
GCF_000007545:GEGEGB_03780,3570
GCF_000007545:GEGEGB_03781,3571
GCF_000007545:GEGEGB_03782,3572
GCF_000007545:GEGEGB_03783,3573
GCF_000007545:GEGEGB_03784,3574
GCF_000007545:GEGEGB_03785,3575
GCF_000007545:GEGEGB_03786,3576
GCF_000007545:GEGEGB_03787,3577
GCF_000007545:GEGEGB_03788,3578
GCF_000007545:GEGEGB_03789,3579
GCF_000007545:GEGEGB_03790,3580
GCF_000007545:GEGEGB_03791,3581
GCF_000007545:GEGEGB_03792,3582
GCF_000007545:GEGEGB_03793,3583
GCF_000007545:GEGEGB_03794,3584
GCF_000007545:GEGEGB_03795,3585
GCF_000007545:GEGEGB_03796,3586
GCF_000007545:GEGEGB_03797,3587
GCF_000007545:GEGEGB_03798,3588
GCF_000007545:GEGEGB_03799,3589
GCF_000007545:GEGEGB_03800,3590
GCF_000007545:GEGEGB_03801,3591
GCF_000007545:GEGEGB_03802,3592
GCF_000007545:GEGEGB_03804,3593
GCF_000007545:GEGEGB_03805,3594
GCF_000007545:GEGEGB_03806,3595
GCF_000007545:GEGEGB_03807,3596
GCF_000007545:GEGEGB_03808,3597
GCF_000007545:GEGEGB_03809,3598
GCF_000007545:GEGEGB_03811,3599
GCF_000007545:GEGEGB_03812,3600
GCF_000007545:GEGEGB_03814,3601
GCF_000007545:GEGEGB_03815,3602
GCF_000007545:GEGEGB_03816,3603
GCF_000007545:GEGEGB_03817,3604
GCF_000007545:GEGEGB_03818,3605
GCF_000007545:GEGEGB_03819,3606
GCF_000007545:GEGEGB_03820,3607
GCF_000007545:GEGEGB_03826,3608
GCF_000007545:GEGEGB_03827,3609
GCF_000007545:GEGEGB_03828,3610
GCF_000007545:GEGEGB_03829,3611
GCF_000007545:GEGEGB_03830,3612
GCF_000007545:GEGEGB_03831,3613
GCF_000007545:GEGEGB_03832,3614
GCF_000007545:GEGEGB_03833,3615
GCF_000007545:GEGEGB_03834,3616
GCF_000007545:GEGEGB_03835,3617
GCF_000007545:GEGEGB_03836,3618
GCF_000007545:GEGEGB_03837,3619
GCF_000007545:GEGEGB_03838,3620
GCF_000007545:GEGEGB_03839,3621
GCF_000007545:GEGEGB_03840,3622
GCF_000007545:GEGEGB_03841,3623
GCF_000007545:GEGEGB_03842,3624
GCF_000007545:GEGEGB_03843,3625
GCF_000007545:GEGEGB_03844,3626
GCF_000007545:GEGEGB_03845,3627
GCF_000007545:GEGEGB_03846,3628
GCF_000007545:GEGEGB_03847,3629
GCF_000007545:GEGEGB_03848,3630
GCF_000007545:GEGEGB_03849,3631
GCF_000007545:GEGEGB_03850,3632
GCF_000007545:GEGEGB_03851,3633
GCF_000007545:GEGEGB_03852,3634
GCF_000007545:GEGEGB_03854,3635
GCF_000007545:GEGEGB_03855,3636
GCF_000007545:GEGEGB_03856,3637
GCF_000007545:GEGEGB_03857,3638
GCF_000007545:GEGEGB_03858,3639
GCF_000007545:GEGEGB_03859,3640
GCF_000007545:GEGEGB_03860,3641
GCF_000007545:GEGEGB_03861,3642
GCF_000007545:GEGEGB_03862,3643
GCF_000007545:GEGEGB_03863,3644
GCF_000007545:GEGEGB_03864,3645
GCF_000007545:GEGEGB_03865,3646
GCF_000007545:GEGEGB_03866,3647
GCF_000007545:GEGEGB_03867,3648
GCF_000007545:GEGEGB_03868,3649
GCF_000007545:GEGEGB_03869,3650
GCF_000007545:GEGEGB_03870,3651
GCF_000007545:GEGEGB_03871,3652
GCF_000007545:GEGEGB_03872,3653
GCF_000007545:GEGEGB_03873,3654
GCF_000007545:GEGEGB_03874,3655
GCF_000007545:GEGEGB_03875,3656
GCF_000007545:GEGEGB_03876,3657
GCF_000007545:GEGEGB_03877,3658
GCF_000007545:GEGEGB_03878,3659
GCF_000007545:GEGEGB_03880,3660
GCF_000007545:GEGEGB_03881,3661
GCF_000007545:GEGEGB_03882,3662
GCF_000007545:GEGEGB_03883,3663
GCF_000007545:GEGEGB_03884,3664
GCF_000007545:GEGEGB_03885,3665
GCF_000007545:GEGEGB_03886,3666
GCF_000007545:GEGEGB_03887,3667
GCF_000007545:GEGEGB_03888,3668
GCF_000007545:GEGEGB_03889,3669
GCF_000007545:GEGEGB_03890,3670
GCF_000007545:GEGEGB_03891,3671
GCF_000007545:GEGEGB_03892,3672
GCF_000007545:GEGEGB_03893,3673
GCF_000007545:GEGEGB_03894,3674
GCF_000007545:GEGEGB_03895,3675
GCF_000007545:GEGEGB_03896,3676
GCF_000007545:GEGEGB_03897,3677
GCF_000007545:GEGEGB_03898,3678
GCF_000007545:GEGEGB_03899,3679
GCF_000007545:GEGEGB_03900,3680
GCF_000007545:GEGEGB_03901,3681
GCF_000007545:GEGEGB_03902,3682
GCF_000007545:GEGEGB_03903,3683
GCF_000007545:GEGEGB_03904,3684
GCF_000007545:GEGEGB_03905,3685
GCF_000007545:GEGEGB_03906,3686
GCF_000007545:GEGEGB_03907,3687
GCF_000007545:GEGEGB_03908,3688
GCF_000007545:GEGEGB_03909,3689
GCF_000007545:GEGEGB_03910,3690
GCF_000007545:GEGEGB_03911,3691
GCF_000007545:GEGEGB_03912,3692
GCF_000007545:GEGEGB_03913,3693
GCF_000007545:GEGEGB_03914,3694
GCF_000007545:GEGEGB_03915,3695
GCF_000007545:GEGEGB_03916,3696
GCF_000007545:GEGEGB_03917,3697
GCF_000007545:GEGEGB_03918,3698
GCF_000007545:GEGEGB_03919,3699
GCF_000007545:GEGEGB_03920,3700
GCF_000007545:GEGEGB_03921,3701
GCF_000007545:GEGEGB_03923,3702
GCF_000007545:GEGEGB_03924,3703
GCF_000007545:GEGEGB_03925,3704
GCF_000007545:GEGEGB_03926,3705
GCF_000007545:GEGEGB_03927,3706
GCF_000007545:GEGEGB_03928,3707
GCF_000007545:GEGEGB_03929,3708
GCF_000007545:GEGEGB_03930,3709
GCF_000007545:GEGEGB_03931,3710
GCF_000007545:GEGEGB_03932,3711
GCF_000007545:GEGEGB_03933,3712
GCF_000007545:GEGEGB_03934,3713
GCF_000007545:GEGEGB_03935,3714
GCF_000007545:GEGEGB_03936,3715
GCF_000007545:GEGEGB_03937,3716
GCF_000007545:GEGEGB_03938,3717
GCF_000007545:GEGEGB_03939,3718
GCF_000007545:GEGEGB_03940,3719
GCF_000007545:GEGEGB_03941,3720
GCF_000007545:GEGEGB_03942,3721
GCF_000007545:GEGEGB_03943,3722
GCF_000007545:GEGEGB_03944,3723
GCF_000007545:GEGEGB_03945,3724
GCF_000007545:GEGEGB_03946,3725
GCF_000007545:GEGEGB_03947,3726
GCF_000007545:GEGEGB_03948,3727
GCF_000007545:GEGEGB_03949,3728
GCF_000007545:GEGEGB_03950,3729
GCF_000007545:GEGEGB_03951,3730
GCF_000007545:GEGEGB_03952,3731
GCF_000007545:GEGEGB_03953,3732
GCF_000007545:GEGEGB_03954,3733
GCF_000007545:GEGEGB_03955,3734
GCF_000007545:GEGEGB_03956,3735
GCF_000007545:GEGEGB_03957,3736
GCF_000007545:GEGEGB_03958,3737
GCF_000007545:GEGEGB_03959,3738
GCF_000007545:GEGEGB_03960,3739
GCF_000007545:GEGEGB_03961,3740
GCF_000007545:GEGEGB_03962,3741
GCF_000007545:GEGEGB_03963,3742
GCF_000007545:GEGEGB_03964,3743
GCF_000007545:GEGEGB_03965,3744
GCF_000007545:GEGEGB_03966,3745
GCF_000007545:GEGEGB_03967,3746
GCF_000007545:GEGEGB_03968,3747
GCF_000007545:GEGEGB_03969,3748
GCF_000007545:GEGEGB_03970,3749
GCF_000007545:GEGEGB_03971,3750
GCF_000007545:GEGEGB_03972,3751
GCF_000007545:GEGEGB_03973,3752
GCF_000007545:GEGEGB_03974,3753
GCF_000007545:GEGEGB_03975,3754
GCF_000007545:GEGEGB_03977,3755
GCF_000007545:GEGEGB_03978,3756
GCF_000007545:GEGEGB_03979,3757
GCF_000007545:GEGEGB_03980,3758
GCF_000007545:GEGEGB_03981,3759
GCF_000007545:GEGEGB_03982,3760
GCF_000007545:GEGEGB_03983,3761
GCF_000007545:GEGEGB_03984,3762
GCF_000007545:GEGEGB_03985,3763
GCF_000007545:GEGEGB_03986,3764
GCF_000007545:GEGEGB_03987,3765
GCF_000007545:GEGEGB_03988,3766
GCF_000007545:GEGEGB_03989,3767
GCF_000007545:GEGEGB_03990,3768
GCF_000007545:GEGEGB_03991,3769
GCF_000007545:GEGEGB_03992,3770
GCF_000007545:GEGEGB_03993,3771
GCF_000007545:GEGEGB_03994,3772
GCF_000007545:GEGEGB_03995,3773
GCF_000007545:GEGEGB_03996,3774
GCF_000007545:GEGEGB_03997,3775
GCF_000007545:GEGEGB_03998,3776
GCF_000007545:GEGEGB_03999,3777
GCF_000007545:GEGEGB_04000,3778
GCF_000007545:GEGEGB_04001,3779
GCF_000007545:GEGEGB_04002,3780
GCF_000007545:GEGEGB_04003,3781
GCF_000007545:GEGEGB_04004,3782
GCF_000007545:GEGEGB_04005,3783
GCF_000007545:GEGEGB_04006,3784
GCF_000007545:GEGEGB_04007,3785
GCF_000007545:GEGEGB_04008,3786
GCF_000007545:GEGEGB_04009,3787
GCF_000007545:GEGEGB_04010,3788
GCF_000007545:GEGEGB_04011,3789
GCF_000007545:GEGEGB_04012,3790
GCF_000007545:GEGEGB_04013,3791
GCF_000007545:GEGEGB_04014,3792
GCF_000007545:GEGEGB_04015,3793
GCF_000007545:GEGEGB_04016,3794
GCF_000007545:GEGEGB_04017,3795
GCF_000007545:GEGEGB_04018,3796
GCF_000007545:GEGEGB_04019,3797
GCF_000007545:GEGEGB_04021,3798
GCF_000007545:GEGEGB_04022,3799
GCF_000007545:GEGEGB_04023,3800
GCF_000007545:GEGEGB_04024,3801
GCF_000007545:GEGEGB_04025,3802
GCF_000007545:GEGEGB_04026,3803
GCF_000007545:GEGEGB_04027,3804
GCF_000007545:GEGEGB_04028,3805
GCF_000007545:GEGEGB_04029,3806
GCF_000007545:GEGEGB_04030,3807
GCF_000007545:GEGEGB_04031,3808
GCF_000007545:GEGEGB_04032,3809
GCF_000007545:GEGEGB_04033,3810
GCF_000007545:GEGEGB_04034,3811
GCF_000007545:GEGEGB_04035,3812
GCF_000007545:GEGEGB_04036,3813
GCF_000007545:GEGEGB_04037,3814
GCF_000007545:GEGEGB_04039,3815
GCF_000007545:GEGEGB_04040,3816
GCF_000007545:GEGEGB_04041,3817
GCF_000007545:GEGEGB_04042,3818
GCF_000007545:GEGEGB_04043,3819
GCF_000007545:GEGEGB_04044,3820
GCF_000007545:GEGEGB_04045,3821
GCF_000007545:GEGEGB_04046,3822
GCF_000007545:GEGEGB_04047,3823
GCF_000007545:GEGEGB_04048,3824
GCF_000007545:GEGEGB_04049,3825
GCF_000007545:GEGEGB_04050,3826
GCF_000007545:GEGEGB_04051,3827
GCF_000007545:GEGEGB_04052,3828
GCF_000007545:GEGEGB_04053,3829
GCF_000007545:GEGEGB_04054,3830
GCF_000007545:GEGEGB_04055,3831
GCF_000007545:GEGEGB_04056,3832
GCF_000007545:GEGEGB_04057,3833
GCF_000007545:GEGEGB_04058,3834
GCF_000007545:GEGEGB_04059,3835
GCF_000007545:GEGEGB_04060,3836
GCF_000007545:GEGEGB_04061,3837
GCF_000007545:GEGEGB_04062,3838
GCF_000007545:GEGEGB_04063,3839
GCF_000007545:GEGEGB_04064,3840
GCF_000007545:GEGEGB_04065,3841
GCF_000007545:GEGEGB_04066,3842
GCF_000007545:GEGEGB_04067,3843
GCF_000007545:GEGEGB_04068,3844
GCF_000007545:GEGEGB_04069,3845
GCF_000007545:GEGEGB_04070,3846
GCF_000007545:GEGEGB_04071,3847
GCF_000007545:GEGEGB_04072,3848
GCF_000007545:GEGEGB_04073,3849
GCF_000007545:GEGEGB_04074,3850
GCF_000007545:GEGEGB_04075,3851
GCF_000007545:GEGEGB_04076,3852
GCF_000007545:GEGEGB_04078,3853
GCF_000007545:GEGEGB_04079,3854
GCF_000007545:GEGEGB_04080,3855
GCF_000007545:GEGEGB_04081,3856
GCF_000007545:GEGEGB_04082,3857
GCF_000007545:GEGEGB_04083,3858
GCF_000007545:GEGEGB_04084,3859
GCF_000007545:GEGEGB_04085,3860
GCF_000007545:GEGEGB_04086,3861
GCF_000007545:GEGEGB_04087,3862
GCF_000007545:GEGEGB_04088,3863
GCF_000007545:GEGEGB_04089,3864
GCF_000007545:GEGEGB_04090,3865
GCF_000007545:GEGEGB_04091,3866
GCF_000007545:GEGEGB_04093,3867
GCF_000007545:GEGEGB_04094,3868
GCF_000007545:GEGEGB_04095,3869
GCF_000007545:GEGEGB_04096,3870
GCF_000007545:GEGEGB_04097,3871
GCF_000007545:GEGEGB_04098,3872
GCF_000007545:GEGEGB_04099,3873
GCF_000007545:GEGEGB_04100,3874
